"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-04","Prince Edward Island","2016A000211","Job vacancies","Number","223","units","0","v1481212151","3.1","3540","C","","","0"
"2022-04","Prince Edward Island","2016A000211","Payroll employees","Number","223","units","0","v1481212152","3.2","66765","A","","","0"
"2022-04","Prince Edward Island","2016A000211","Job vacancy rate","Percentage","242","units","0","v1481212153","3.3","5.0","C","","","1"
"2022-04","Nova Scotia","2016A000212","Job vacancies","Number","223","units","0","v1481212154","4.1","21520","B","","","0"
"2022-04","Nova Scotia","2016A000212","Payroll employees","Number","223","units","0","v1481212155","4.2","406925","A","","","0"
"2022-04","Nova Scotia","2016A000212","Job vacancy rate","Percentage","242","units","0","v1481212156","4.3","5.0","B","","","1"
"2022-04","New Brunswick","2016A000213","Job vacancies","Number","223","units","0","v1481212157","5.1","15640","B","","","0"
"2022-04","New Brunswick","2016A000213","Payroll employees","Number","223","units","0","v1481212158","5.2","309315","A","","","0"
"2022-04","New Brunswick","2016A000213","Job vacancy rate","Percentage","242","units","0","v1481212159","5.3","4.8","B","","","1"
"2022-04","Quebec","2016A000224","Job vacancies","Number","223","units","0","v1481212160","6.1","239300","A","","","0"
"2022-04","Quebec","2016A000224","Payroll employees","Number","223","units","0","v1481212161","6.2","3754885","A","","","0"
"2022-04","Quebec","2016A000224","Job vacancy rate","Percentage","242","units","0","v1481212162","6.3","6.0","A","","","1"
"2022-04","Ontario","2016A000235","Job vacancies","Number","223","units","0","v1481212163","7.1","377050","A","","","0"
"2022-04","Ontario","2016A000235","Payroll employees","Number","223","units","0","v1481212164","7.2","6390505","A","","","0"
"2022-04","Ontario","2016A000235","Job vacancy rate","Percentage","242","units","0","v1481212165","7.3","5.6","A","","","1"
"2022-04","Manitoba","2016A000246","Job vacancies","Number","223","units","0","v1481212166","8.1","26910","B","","","0"
"2022-04","Manitoba","2016A000246","Payroll employees","Number","223","units","0","v1481212167","8.2","589665","A","","","0"
"2022-04","Manitoba","2016A000246","Job vacancy rate","Percentage","242","units","0","v1481212168","8.3","4.4","B","","","1"
"2022-04","Saskatchewan","2016A000247","Job vacancies","Number","223","units","0","v1481212169","9.1","22670","B","","","0"
"2022-04","Saskatchewan","2016A000247","Payroll employees","Number","223","units","0","v1481212170","9.2","474365","A","","","0"
"2022-04","Saskatchewan","2016A000247","Job vacancy rate","Percentage","242","units","0","v1481212171","9.3","4.6","B","","","1"
"2022-04","Alberta","2016A000248","Job vacancies","Number","223","units","0","v1481212172","10.1","107895","A","","","0"
"2022-04","Alberta","2016A000248","Payroll employees","Number","223","units","0","v1481212173","10.2","1935470","A","","","0"
"2022-04","Alberta","2016A000248","Job vacancy rate","Percentage","242","units","0","v1481212174","10.3","5.3","A","","","1"
"2022-04","British Columbia","2016A000259","Job vacancies","Number","223","units","0","v1481212175","11.1","167480","A","","","0"
"2022-04","British Columbia","2016A000259","Payroll employees","Number","223","units","0","v1481212176","11.2","2302470","A","","","0"
"2022-04","British Columbia","2016A000259","Job vacancy rate","Percentage","242","units","0","v1481212177","11.3","6.8","A","","","1"
"2022-04","Yukon","2016A000260","Job vacancies","Number","223","units","0","v1481212178","12.1","1670","C","","","0"
"2022-04","Yukon","2016A000260","Payroll employees","Number","223","units","0","v1481212179","12.2","18260","A","","","0"
"2022-04","Yukon","2016A000260","Job vacancy rate","Percentage","242","units","0","v1481212180","12.3","8.4","C","","","1"
"2022-04","Northwest Territories","2016A000261","Job vacancies","Number","223","units","0","v1481212181","13.1","1345","E","","","0"
"2022-04","Northwest Territories","2016A000261","Payroll employees","Number","223","units","0","v1481212182","13.2","20760","A","","","0"
"2022-04","Northwest Territories","2016A000261","Job vacancy rate","Percentage","242","units","0","v1481212183","13.3","6.1","E","","","1"
"2022-04","Nunavut","2016A000262","Job vacancies","Number","223","units","0","v1481212184","14.1","485","E","","","0"
"2022-04","Nunavut","2016A000262","Payroll employees","Number","223","units","0","v1481212185","14.2","15245","A","","","0"
"2022-04","Nunavut","2016A000262","Job vacancy rate","Percentage","242","units","0","v1481212186","14.3","3.1","E","","","1"
"2022-05","Canada","2016A000011124","Job vacancies","Number","223","units","0","v1481212145","1.1","1003240","A","","","0"
"2022-05","Canada","2016A000011124","Payroll employees","Number","223","units","0","v1481212146","1.2","16606585","A","","","0"
"2022-05","Canada","2016A000011124","Job vacancy rate","Percentage","242","units","0","v1481212147","1.3","5.7","A","","","1"
"2022-05","Newfoundland and Labrador","2016A000210","Job vacancies","Number","223","units","0","v1481212148","2.1","8675","D","","","0"
"2022-05","Newfoundland and Labrador","2016A000210","Payroll employees","Number","223","units","0","v1481212149","2.2","189850","C","","","0"
"2022-05","Newfoundland and Labrador","2016A000210","Job vacancy rate","Percentage","242","units","0","v1481212150","2.3","4.4","D","","","1"
"2022-05","Prince Edward Island","2016A000211","Job vacancies","Number","223","units","0","v1481212151","3.1","4500","E","","","0"
"2022-05","Prince Edward Island","2016A000211","Payroll employees","Number","223","units","0","v1481212152","3.2","67450","A","","","0"
"2022-05","Prince Edward Island","2016A000211","Job vacancy rate","Percentage","242","units","0","v1481212153","3.3","6.3","E","","","1"
"2022-05","Nova Scotia","2016A000212","Job vacancies","Number","223","units","0","v1481212154","4.1","23105","D","","","0"
"2022-05","Nova Scotia","2016A000212","Payroll employees","Number","223","units","0","v1481212155","4.2","433735","C","","","0"
"2022-05","Nova Scotia","2016A000212","Job vacancy rate","Percentage","242","units","0","v1481212156","4.3","5.1","D","","","1"
"2022-05","New Brunswick","2016A000213","Job vacancies","Number","223","units","0","v1481212157","5.1","16035","B","","","0"
"2022-05","New Brunswick","2016A000213","Payroll employees","Number","223","units","0","v1481212158","5.2","308805","A","","","0"
"2022-05","New Brunswick","2016A000213","Job vacancy rate","Percentage","242","units","0","v1481212159","5.3","4.9","B","","","1"
"2022-05","Quebec","2016A000224","Job vacancies","Number","223","units","0","v1481212160","6.1","252590","A","","","0"
"2022-05","Quebec","2016A000224","Payroll employees","Number","223","units","0","v1481212161","6.2","3761530","A","","","0"
"2022-05","Quebec","2016A000224","Job vacancy rate","Percentage","242","units","0","v1481212162","6.3","6.3","A","","","1"
"2022-05","Ontario","2016A000235","Job vacancies","Number","223","units","0","v1481212163","7.1","375315","A","","","0"
"2022-05","Ontario","2016A000235","Payroll employees","Number","223","units","0","v1481212164","7.2","6444725","A","","","0"
"2022-05","Ontario","2016A000235","Job vacancy rate","Percentage","242","units","0","v1481212165","7.3","5.5","A","","","1"
"2022-05","Manitoba","2016A000246","Job vacancies","Number","223","units","0","v1481212166","8.1","29600","B","","","0"
"2022-05","Manitoba","2016A000246","Payroll employees","Number","223","units","0","v1481212167","8.2","591660","A","","","0"
"2022-05","Manitoba","2016A000246","Job vacancy rate","Percentage","242","units","0","v1481212168","8.3","4.8","B","","","1"
"2022-05","Saskatchewan","2016A000247","Job vacancies","Number","223","units","0","v1481212169","9.1","25435","B","","","0"
"2022-05","Saskatchewan","2016A000247","Payroll employees","Number","223","units","0","v1481212170","9.2","475560","A","","","0"
"2022-05","Saskatchewan","2016A000247","Job vacancy rate","Percentage","242","units","0","v1481212171","9.3","5.1","B","","","1"
"2022-05","Alberta","2016A000248","Job vacancies","Number","223","units","0","v1481212172","10.1","102910","A","","","0"
"2022-05","Alberta","2016A000248","Payroll employees","Number","223","units","0","v1481212173","10.2","1954260","A","","","0"
"2022-05","Alberta","2016A000248","Job vacancy rate","Percentage","242","units","0","v1481212174","10.3","5.0","A","","","1"
"2022-05","British Columbia","2016A000259","Job vacancies","Number","223","units","0","v1481212175","11.1","161240","A","","","0"
"2022-05","British Columbia","2016A000259","Payroll employees","Number","223","units","0","v1481212176","11.2","2324290","A","","","0"
"2022-05","British Columbia","2016A000259","Job vacancy rate","Percentage","242","units","0","v1481212177","11.3","6.5","A","","","1"
"2022-05","Yukon","2016A000260","Job vacancies","Number","223","units","0","v1481212178","12.1","1655","D","","","0"
"2022-05","Yukon","2016A000260","Payroll employees","Number","223","units","0","v1481212179","12.2","18380","A","","","0"
"2022-05","Yukon","2016A000260","Job vacancy rate","Percentage","242","units","0","v1481212180","12.3","8.3","D","","","1"
"2022-05","Northwest Territories","2016A000261","Job vacancies","Number","223","units","0","v1481212181","13.1","1620","D","","","0"
"2022-05","Northwest Territories","2016A000261","Payroll employees","Number","223","units","0","v1481212182","13.2","20955","A","","","0"
"2022-05","Northwest Territories","2016A000261","Job vacancy rate","Percentage","242","units","0","v1481212183","13.3","7.2","D","","","1"
"2022-05","Nunavut","2016A000262","Job vacancies","Number","223","units","0","v1481212184","14.1","560","D","","","0"
"2022-05","Nunavut","2016A000262","Payroll employees","Number","223","units","0","v1481212185","14.2","15375","A","","","0"
"2022-05","Nunavut","2016A000262","Job vacancy rate","Percentage","242","units","0","v1481212186","14.3","3.5","D","","","1"
"2022-06","Canada","2016A000011124","Job vacancies","Number","223","units","0","v1481212145","1.1","984175","A","","","0"
"2022-06","Canada","2016A000011124","Payroll employees","Number","223","units","0","v1481212146","1.2","16641220","A","","","0"
"2022-06","Canada","2016A000011124","Job vacancy rate","Percentage","242","units","0","v1481212147","1.3","5.6","A","","","1"
"2022-06","Newfoundland and Labrador","2016A000210","Job vacancies","Number","223","units","0","v1481212148","2.1","7800","B","","","0"
"2022-06","Newfoundland and Labrador","2016A000210","Payroll employees","Number","223","units","0","v1481212149","2.2","197710","A","","","0"
"2022-06","Newfoundland and Labrador","2016A000210","Job vacancy rate","Percentage","242","units","0","v1481212150","2.3","3.8","B","","","1"
"2022-06","Prince Edward Island","2016A000211","Job vacancies","Number","223","units","0","v1481212151","3.1","2930","D","","","0"
"2022-06","Prince Edward Island","2016A000211","Payroll employees","Number","223","units","0","v1481212152","3.2","67985","A","","","0"
"2022-06","Prince Edward Island","2016A000211","Job vacancy rate","Percentage","242","units","0","v1481212153","3.3","4.1","D","","","1"
"2022-06","Nova Scotia","2016A000212","Job vacancies","Number","223","units","0","v1481212154","4.1","22105","B","","","0"
"2022-06","Nova Scotia","2016A000212","Payroll employees","Number","223","units","0","v1481212155","4.2","428845","A","","","0"
"2022-06","Nova Scotia","2016A000212","Job vacancy rate","Percentage","242","units","0","v1481212156","4.3","4.9","B","","","1"
"2022-06","New Brunswick","2016A000213","Job vacancies","Number","223","units","0","v1481212157","5.1","14425","B","","","0"
"2022-06","New Brunswick","2016A000213","Payroll employees","Number","223","units","0","v1481212158","5.2","328125","A","","","0"
"2022-06","New Brunswick","2016A000213","Job vacancy rate","Percentage","242","units","0","v1481212159","5.3","4.2","B","","","1"
"2022-06","Quebec","2016A000224","Job vacancies","Number","223","units","0","v1481212160","6.1","245970","A","","","0"
"2022-06","Quebec","2016A000224","Payroll employees","Number","223","units","0","v1481212161","6.2","3759640","A","","","0"
"2022-06","Quebec","2016A000224","Job vacancy rate","Percentage","242","units","0","v1481212162","6.3","6.1","A","","","1"
"2022-06","Ontario","2016A000235","Job vacancies","Number","223","units","0","v1481212163","7.1","375715","A","","","0"
"2022-06","Ontario","2016A000235","Payroll employees","Number","223","units","0","v1481212164","7.2","6437870","A","","","0"
"2022-06","Ontario","2016A000235","Job vacancy rate","Percentage","242","units","0","v1481212165","7.3","5.5","A","","","1"
"2022-06","Manitoba","2016A000246","Job vacancies","Number","223","units","0","v1481212166","8.1","27855","B","","","0"
"2022-06","Manitoba","2016A000246","Payroll employees","Number","223","units","0","v1481212167","8.2","590635","A","","","0"
"2022-06","Manitoba","2016A000246","Job vacancy rate","Percentage","242","units","0","v1481212168","8.3","4.5","B","","","1"
"2022-06","Saskatchewan","2016A000247","Job vacancies","Number","223","units","0","v1481212169","9.1","25375","B","","","0"
"2022-06","Saskatchewan","2016A000247","Payroll employees","Number","223","units","0","v1481212170","9.2","474200","A","","","0"
"2022-06","Saskatchewan","2016A000247","Job vacancy rate","Percentage","242","units","0","v1481212171","9.3","5.1","B","","","1"
"2022-06","Alberta","2016A000248","Job vacancies","Number","223","units","0","v1481212172","10.1","97825","A","","","0"
"2022-06","Alberta","2016A000248","Payroll employees","Number","223","units","0","v1481212173","10.2","1970765","A","","","0"
"2022-06","Alberta","2016A000248","Job vacancy rate","Percentage","242","units","0","v1481212174","10.3","4.7","A","","","1"
"2022-06","British Columbia","2016A000259","Job vacancies","Number","223","units","0","v1481212175","11.1","161130","A","","","0"
"2022-06","British Columbia","2016A000259","Payroll employees","Number","223","units","0","v1481212176","11.2","2331000","A","","","0"
"2022-06","British Columbia","2016A000259","Job vacancy rate","Percentage","242","units","0","v1481212177","11.3","6.5","A","","","1"
"2022-06","Yukon","2016A000260","Job vacancies","Number","223","units","0","v1481212178","12.1","1460","D","","","0"
"2022-06","Yukon","2016A000260","Payroll employees","Number","223","units","0","v1481212179","12.2","18315","A","","","0"
"2022-06","Yukon","2016A000260","Job vacancy rate","Percentage","242","units","0","v1481212180","12.3","7.4","D","","","1"
"2022-06","Northwest Territories","2016A000261","Job vacancies","Number","223","units","0","v1481212181","13.1","","F","","","0"
"2022-06","Northwest Territories","2016A000261","Payroll employees","Number","223","units","0","v1481212182","13.2","20925","D","","","0"
"2022-06","Northwest Territories","2016A000261","Job vacancy rate","Percentage","242","units","0","v1481212183","13.3","","F","","","1"
"2022-06","Nunavut","2016A000262","Job vacancies","Number","223","units","0","v1481212184","14.1","","F","","","0"
"2022-06","Nunavut","2016A000262","Payroll employees","Number","223","units","0","v1481212185","14.2","15200","A","","","0"
"2022-06","Nunavut","2016A000262","Job vacancy rate","Percentage","242","units","0","v1481212186","14.3","","F","","","1"
"2022-07","Canada","2016A000011124","Job vacancies","Number","223","units","0","v1481212145","1.1","974990","A","","","0"
"2022-07","Canada","2016A000011124","Payroll employees","Number","223","units","0","v1481212146","1.2","16718285","A","","","0"
"2022-07","Canada","2016A000011124","Job vacancy rate","Percentage","242","units","0","v1481212147","1.3","5.5","A","","","1"
"2022-07","Newfoundland and Labrador","2016A000210","Job vacancies","Number","223","units","0","v1481212148","2.1","8315","B","","","0"
"2022-07","Newfoundland and Labrador","2016A000210","Payroll employees","Number","223","units","0","v1481212149","2.2","196440","A","","","0"
"2022-07","Newfoundland and Labrador","2016A000210","Job vacancy rate","Percentage","242","units","0","v1481212150","2.3","4.1","B","","","1"
"2022-07","Prince Edward Island","2016A000211","Job vacancies","Number","223","units","0","v1481212151","3.1","3640","D","","","0"
"2022-07","Prince Edward Island","2016A000211","Payroll employees","Number","223","units","0","v1481212152","3.2","68150","A","","","0"
"2022-07","Prince Edward Island","2016A000211","Job vacancy rate","Percentage","242","units","0","v1481212153","3.3","5.1","D","","","1"
"2022-07","Nova Scotia","2016A000212","Job vacancies","Number","223","units","0","v1481212154","4.1","22535","A","","","0"
"2022-07","Nova Scotia","2016A000212","Payroll employees","Number","223","units","0","v1481212155","4.2","430430","A","","","0"
"2022-07","Nova Scotia","2016A000212","Job vacancy rate","Percentage","242","units","0","v1481212156","4.3","5.0","A","","","1"
"2022-07","New Brunswick","2016A000213","Job vacancies","Number","223","units","0","v1481212157","5.1","15640","B","","","0"
"2022-07","New Brunswick","2016A000213","Payroll employees","Number","223","units","0","v1481212158","5.2","318815","A","","","0"
"2022-07","New Brunswick","2016A000213","Job vacancy rate","Percentage","242","units","0","v1481212159","5.3","4.7","B","","","1"
"2022-07","Quebec","2016A000224","Job vacancies","Number","223","units","0","v1481212160","6.1","247300","A","","","0"
"2022-07","Quebec","2016A000224","Payroll employees","Number","223","units","0","v1481212161","6.2","3773090","A","","","0"
"2022-07","Quebec","2016A000224","Job vacancy rate","Percentage","242","units","0","v1481212162","6.3","6.2","A","","","1"
"2022-07","Ontario","2016A000235","Job vacancies","Number","223","units","0","v1481212163","7.1","366520","A","","","0"
"2022-07","Ontario","2016A000235","Payroll employees","Number","223","units","0","v1481212164","7.2","6481365","A","","","0"
"2022-07","Ontario","2016A000235","Job vacancy rate","Percentage","242","units","0","v1481212165","7.3","5.4","A","","","1"
"2022-07","Manitoba","2016A000246","Job vacancies","Number","223","units","0","v1481212166","8.1","32165","B","","","0"
"2022-07","Manitoba","2016A000246","Payroll employees","Number","223","units","0","v1481212167","8.2","596255","A","","","0"
"2022-07","Manitoba","2016A000246","Job vacancy rate","Percentage","242","units","0","v1481212168","8.3","5.1","B","","","1"
"2022-07","Saskatchewan","2016A000247","Job vacancies","Number","223","units","0","v1481212169","9.1","24605","B","","","0"
"2022-07","Saskatchewan","2016A000247","Payroll employees","Number","223","units","0","v1481212170","9.2","479550","A","","","0"
"2022-07","Saskatchewan","2016A000247","Job vacancy rate","Percentage","242","units","0","v1481212171","9.3","4.9","B","","","1"
"2022-07","Alberta","2016A000248","Job vacancies","Number","223","units","0","v1481212172","10.1","103185","A","","","0"
"2022-07","Alberta","2016A000248","Payroll employees","Number","223","units","0","v1481212173","10.2","1974275","A","","","0"
"2022-07","Alberta","2016A000248","Job vacancy rate","Percentage","242","units","0","v1481212174","10.3","5.0","A","","","1"
"2022-07","British Columbia","2016A000259","Job vacancies","Number","223","units","0","v1481212175","11.1","147515","A","","","0"
"2022-07","British Columbia","2016A000259","Payroll employees","Number","223","units","0","v1481212176","11.2","2344810","A","","","0"
"2022-07","British Columbia","2016A000259","Job vacancy rate","Percentage","242","units","0","v1481212177","11.3","5.9","A","","","1"
"2022-07","Yukon","2016A000260","Job vacancies","Number","223","units","0","v1481212178","12.1","1320","D","","","0"
"2022-07","Yukon","2016A000260","Payroll employees","Number","223","units","0","v1481212179","12.2","18565","A","","","0"
"2022-07","Yukon","2016A000260","Job vacancy rate","Percentage","242","units","0","v1481212180","12.3","6.6","D","","","1"
"2022-07","Northwest Territories","2016A000261","Job vacancies","Number","223","units","0","v1481212181","13.1","1730","D","","","0"
"2022-07","Northwest Territories","2016A000261","Payroll employees","Number","223","units","0","v1481212182","13.2","21070","B","","","0"
"2022-07","Northwest Territories","2016A000261","Job vacancy rate","Percentage","242","units","0","v1481212183","13.3","7.6","D","","","1"
"2022-07","Nunavut","2016A000262","Job vacancies","Number","223","units","0","v1481212184","14.1","","F","","","0"
"2022-07","Nunavut","2016A000262","Payroll employees","Number","223","units","0","v1481212185","14.2","15465","A","","","0"
"2022-07","Nunavut","2016A000262","Job vacancy rate","Percentage","242","units","0","v1481212186","14.3","","F","","","1"
"2022-08","Canada","2016A000011124","Job vacancies","Number","223","units","0","v1481212145","1.1","923225","A","","","0"
"2022-08","Canada","2016A000011124","Payroll employees","Number","223","units","0","v1481212146","1.2","16730730","A","","","0"
"2022-08","Canada","2016A000011124","Job vacancy rate","Percentage","242","units","0","v1481212147","1.3","5.2","A","","","1"
"2022-08","Newfoundland and Labrador","2016A000210","Job vacancies","Number","223","units","0","v1481212148","2.1","7505","C","","","0"
"2022-08","Newfoundland and Labrador","2016A000210","Payroll employees","Number","223","units","0","v1481212149","2.2","193330","A","","","0"
"2022-08","Newfoundland and Labrador","2016A000210","Job vacancy rate","Percentage","242","units","0","v1481212150","2.3","3.7","C","","","1"
"2022-08","Prince Edward Island","2016A000211","Job vacancies","Number","223","units","0","v1481212151","3.1","4745","C","","","0"
"2022-08","Prince Edward Island","2016A000211","Payroll employees","Number","223","units","0","v1481212152","3.2","68285","A","","","0"
"2022-08","Prince Edward Island","2016A000211","Job vacancy rate","Percentage","242","units","0","v1481212153","3.3","6.5","C","","","1"
"2022-08","Nova Scotia","2016A000212","Job vacancies","Number","223","units","0","v1481212154","4.1","20845","B","","","0"
"2022-08","Nova Scotia","2016A000212","Payroll employees","Number","223","units","0","v1481212155","4.2","425600","A","","","0"
"2022-08","Nova Scotia","2016A000212","Job vacancy rate","Percentage","242","units","0","v1481212156","4.3","4.7","B","","","1"
"2022-08","New Brunswick","2016A000213","Job vacancies","Number","223","units","0","v1481212157","5.1","14890","B","","","0"
"2022-08","New Brunswick","2016A000213","Payroll employees","Number","223","units","0","v1481212158","5.2","315855","A","","","0"
"2022-08","New Brunswick","2016A000213","Job vacancy rate","Percentage","242","units","0","v1481212159","5.3","4.5","B","","","1"
"2022-08","Quebec","2016A000224","Job vacancies","Number","223","units","0","v1481212160","6.1","229580","A","","","0"
"2022-08","Quebec","2016A000224","Payroll employees","Number","223","units","0","v1481212161","6.2","3772865","A","","","0"
"2022-08","Quebec","2016A000224","Job vacancy rate","Percentage","242","units","0","v1481212162","6.3","5.7","A","","","1"
"2022-08","Ontario","2016A000235","Job vacancies","Number","223","units","0","v1481212163","7.1","344830","A","","","0"
"2022-08","Ontario","2016A000235","Payroll employees","Number","223","units","0","v1481212164","7.2","6504210","A","","","0"
"2022-08","Ontario","2016A000235","Job vacancy rate","Percentage","242","units","0","v1481212165","7.3","5.0","A","","","1"
"2022-08","Manitoba","2016A000246","Job vacancies","Number","223","units","0","v1481212166","8.1","27865","B","","","0"
"2022-08","Manitoba","2016A000246","Payroll employees","Number","223","units","0","v1481212167","8.2","597070","A","","","0"
"2022-08","Manitoba","2016A000246","Job vacancy rate","Percentage","242","units","0","v1481212168","8.3","4.5","B","","","1"
"2022-08","Saskatchewan","2016A000247","Job vacancies","Number","223","units","0","v1481212169","9.1","23685","B","","","0"
"2022-08","Saskatchewan","2016A000247","Payroll employees","Number","223","units","0","v1481212170","9.2","475330","A","","","0"
"2022-08","Saskatchewan","2016A000247","Job vacancy rate","Percentage","242","units","0","v1481212171","9.3","4.7","B","","","1"
"2022-08","Alberta","2016A000248","Job vacancies","Number","223","units","0","v1481212172","10.1","100475","A","","","0"
"2022-08","Alberta","2016A000248","Payroll employees","Number","223","units","0","v1481212173","10.2","1975760","A","","","0"
"2022-08","Alberta","2016A000248","Job vacancy rate","Percentage","242","units","0","v1481212174","10.3","4.8","A","","","1"
"2022-08","British Columbia","2016A000259","Job vacancies","Number","223","units","0","v1481212175","11.1","145645","A","","","0"
"2022-08","British Columbia","2016A000259","Payroll employees","Number","223","units","0","v1481212176","11.2","2346860","A","","","0"
"2022-08","British Columbia","2016A000259","Job vacancy rate","Percentage","242","units","0","v1481212177","11.3","5.8","A","","","1"
"2022-08","Yukon","2016A000260","Job vacancies","Number","223","units","0","v1481212178","12.1","1705","D","","","0"
"2022-08","Yukon","2016A000260","Payroll employees","Number","223","units","0","v1481212179","12.2","18715","A","","","0"
"2022-08","Yukon","2016A000260","Job vacancy rate","Percentage","242","units","0","v1481212180","12.3","8.3","D","","","1"
"2022-08","Northwest Territories","2016A000261","Job vacancies","Number","223","units","0","v1481212181","13.1","1115","E","","","0"
"2022-08","Northwest Territories","2016A000261","Payroll employees","Number","223","units","0","v1481212182","13.2","21480","A","","","0"
"2022-08","Northwest Territories","2016A000261","Job vacancy rate","Percentage","242","units","0","v1481212183","13.3","4.9","E","","","1"
"2022-08","Nunavut","2016A000262","Job vacancies","Number","223","units","0","v1481212184","14.1","","F","","","0"
"2022-08","Nunavut","2016A000262","Payroll employees","Number","223","units","0","v1481212185","14.2","15365","A","","","0"
"2022-08","Nunavut","2016A000262","Job vacancy rate","Percentage","242","units","0","v1481212186","14.3","","F","","","1"
"2022-09","Canada","2016A000011124","Job vacancies","Number","223","units","0","v1481212145","1.1","909495","A","","","0"
"2022-09","Canada","2016A000011124","Payroll employees","Number","223","units","0","v1481212146","1.2","16744470","A","","","0"
"2022-09","Canada","2016A000011124","Job vacancy rate","Percentage","242","units","0","v1481212147","1.3","5.2","A","","","1"
"2022-09","Newfoundland and Labrador","2016A000210","Job vacancies","Number","223","units","0","v1481212148","2.1","6500","C","","","0"
"2022-09","Newfoundland and Labrador","2016A000210","Payroll employees","Number","223","units","0","v1481212149","2.2","196025","A","","","0"
"2022-09","Newfoundland and Labrador","2016A000210","Job vacancy rate","Percentage","242","units","0","v1481212150","2.3","3.2","C","","","1"
"2022-09","Prince Edward Island","2016A000211","Job vacancies","Number","223","units","0","v1481212151","3.1","3055","C","","","0"
"2022-09","Prince Edward Island","2016A000211","Payroll employees","Number","223","units","0","v1481212152","3.2","68100","A","","","0"
"2022-09","Prince Edward Island","2016A000211","Job vacancy rate","Percentage","242","units","0","v1481212153","3.3","4.3","C","","","1"
"2022-09","Nova Scotia","2016A000212","Job vacancies","Number","223","units","0","v1481212154","4.1","20460","B","","","0"
"2022-09","Nova Scotia","2016A000212","Payroll employees","Number","223","units","0","v1481212155","4.2","433705","A","","","0"
"2022-09","Nova Scotia","2016A000212","Job vacancy rate","Percentage","242","units","0","v1481212156","4.3","4.5","B","","","1"
"2022-09","New Brunswick","2016A000213","Job vacancies","Number","223","units","0","v1481212157","5.1","13540","B","","","0"
"2022-09","New Brunswick","2016A000213","Payroll employees","Number","223","units","0","v1481212158","5.2","308915","A","","","0"
"2022-09","New Brunswick","2016A000213","Job vacancy rate","Percentage","242","units","0","v1481212159","5.3","4.2","B","","","1"
"2022-09","Quebec","2016A000224","Job vacancies","Number","223","units","0","v1481212160","6.1","226640","A","","","0"
"2022-09","Quebec","2016A000224","Payroll employees","Number","223","units","0","v1481212161","6.2","3769285","A","","","0"
"2022-09","Quebec","2016A000224","Job vacancy rate","Percentage","242","units","0","v1481212162","6.3","5.7","A","","","1"
"2022-09","Ontario","2016A000235","Job vacancies","Number","223","units","0","v1481212163","7.1","339230","A","","","0"
"2022-09","Ontario","2016A000235","Payroll employees","Number","223","units","0","v1481212164","7.2","6504945","A","","","0"
"2022-09","Ontario","2016A000235","Job vacancy rate","Percentage","242","units","0","v1481212165","7.3","5.0","A","","","1"
"2022-09","Manitoba","2016A000246","Job vacancies","Number","223","units","0","v1481212166","8.1","28065","B","","","0"
"2022-09","Manitoba","2016A000246","Payroll employees","Number","223","units","0","v1481212167","8.2","600120","A","","","0"
"2022-09","Manitoba","2016A000246","Job vacancy rate","Percentage","242","units","0","v1481212168","8.3","4.5","B","","","1"
"2022-09","Saskatchewan","2016A000247","Job vacancies","Number","223","units","0","v1481212169","9.1","24565","B","","","0"
"2022-09","Saskatchewan","2016A000247","Payroll employees","Number","223","units","0","v1481212170","9.2","477585","A","","","0"
"2022-09","Saskatchewan","2016A000247","Job vacancy rate","Percentage","242","units","0","v1481212171","9.3","4.9","B","","","1"
"2022-09","Alberta","2016A000248","Job vacancies","Number","223","units","0","v1481212172","10.1","99300","A","","","0"
"2022-09","Alberta","2016A000248","Payroll employees","Number","223","units","0","v1481212173","10.2","1979085","A","","","0"
"2022-09","Alberta","2016A000248","Job vacancy rate","Percentage","242","units","0","v1481212174","10.3","4.8","A","","","1"
"2022-09","British Columbia","2016A000259","Job vacancies","Number","223","units","0","v1481212175","11.1","144375","A","","","0"
"2022-09","British Columbia","2016A000259","Payroll employees","Number","223","units","0","v1481212176","11.2","2351050","A","","","0"
"2022-09","British Columbia","2016A000259","Job vacancy rate","Percentage","242","units","0","v1481212177","11.3","5.8","A","","","1"
"2022-09","Yukon","2016A000260","Job vacancies","Number","223","units","0","v1481212178","12.1","1595","D","","","0"
"2022-09","Yukon","2016A000260","Payroll employees","Number","223","units","0","v1481212179","12.2","18785","A","","","0"
"2022-09","Yukon","2016A000260","Job vacancy rate","Percentage","242","units","0","v1481212180","12.3","7.8","D","","","1"
"2022-09","Northwest Territories","2016A000261","Job vacancies","Number","223","units","0","v1481212181","13.1","1730","E","","","0"
"2022-09","Northwest Territories","2016A000261","Payroll employees","Number","223","units","0","v1481212182","13.2","21325","B","","","0"
"2022-09","Northwest Territories","2016A000261","Job vacancy rate","Percentage","242","units","0","v1481212183","13.3","7.5","E","","","1"
"2022-09","Nunavut","2016A000262","Job vacancies","Number","223","units","0","v1481212184","14.1","435","E","","","0"
"2022-09","Nunavut","2016A000262","Payroll employees","Number","223","units","0","v1481212185","14.2","15545","A","","","0"
"2022-09","Nunavut","2016A000262","Job vacancy rate","Percentage","242","units","0","v1481212186","14.3","2.7","E","","","1"
